order_item_id,order_id,product_id,quantity,unit_price,discount
ITEM-001744,ORD-000686,PROD-0005,1,279.99,28.0
ITEM-001745,ORD-000687,PROD-0007,3,49.99,15.0
ITEM-001746,ORD-000687,PROD-0048,1,22.99,1.15
ITEM-001747,ORD-000688,PROD-0030,2,139.99,28.0
ITEM-001748,ORD-000688,PROD-0013,2,129.99,0.0
ITEM-001749,ORD-000688,PROD-0007,2,49.99,5.0
ITEM-001750,ORD-000689,PROD-0024,1,99.99,10.0
ITEM-001751,ORD-000689,PROD-0049,1,16.99,1.7
ITEM-001752,ORD-000689,PROD-0035,2,59.99,6.0
ITEM-001753,ORD-000689,PROD-0046,1,149.99,7.5
ITEM-001754,ORD-000690,PROD-0038,2,89.99,18.0
ITEM-001755,ORD-000690,PROD-0016,3,79.99,0.0
ITEM-001756,ORD-000690,PROD-0006,2,59.99,6.0
ITEM-001757,ORD-000690,PROD-0010,1,44.99,0.0
ITEM-001758,ORD-000691,PROD-0049,2,16.99,3.4
ITEM-001759,ORD-000691,PROD-0036,3,22.99,0.0
ITEM-001760,ORD-000692,PROD-0025,1,119.99,0.0
ITEM-001761,ORD-000693,PROD-0003,2,89.99,18.0
ITEM-001762,ORD-000694,PROD-0048,2,22.99,4.6
ITEM-001763,ORD-000694,PROD-0036,2,22.99,2.3
ITEM-001764,ORD-000695,PROD-0034,3,28.99,4.35
ITEM-001765,ORD-000695,PROD-0044,2,19.99,4.0
ITEM-001766,ORD-000695,PROD-0014,2,34.99,0.0
ITEM-001767,ORD-000696,PROD-0031,1,34.99,1.75
ITEM-001768,ORD-000696,PROD-0005,1,279.99,0.0
ITEM-001769,ORD-000697,PROD-0005,3,279.99,0.0
ITEM-001770,ORD-000697,PROD-0023,1,249.99,0.0
ITEM-001771,ORD-000698,PROD-0017,3,64.99,0.0
ITEM-001772,ORD-000698,PROD-0036,1,22.99,0.0
ITEM-001773,ORD-000698,PROD-0035,1,59.99,0.0
ITEM-001774,ORD-000698,PROD-0042,2,189.99,0.0
ITEM-001775,ORD-000699,PROD-0022,3,149.99,22.5
ITEM-001776,ORD-000699,PROD-0037,3,18.99,5.7
ITEM-001777,ORD-000699,PROD-0050,1,449.99,0.0
ITEM-001778,ORD-000699,PROD-0038,1,89.99,0.0
ITEM-001779,ORD-000700,PROD-0033,2,79.99,16.0
ITEM-001780,ORD-000700,PROD-0029,3,27.99,0.0
ITEM-001781,ORD-000701,PROD-0023,3,249.99,0.0
ITEM-001782,ORD-000701,PROD-0020,3,39.99,0.0
ITEM-001783,ORD-000701,PROD-0034,1,28.99,1.45
ITEM-001784,ORD-000701,PROD-0021,3,299.99,0.0
ITEM-001785,ORD-000702,PROD-0036,2,22.99,2.3
ITEM-001786,ORD-000703,PROD-0050,2,449.99,0.0
ITEM-001787,ORD-000703,PROD-0043,3,24.99,0.0
ITEM-001788,ORD-000703,PROD-0023,2,249.99,25.0
ITEM-001789,ORD-000703,PROD-0047,1,17.99,0.0
ITEM-001790,ORD-000704,PROD-0001,2,199.99,20.0
ITEM-001791,ORD-000704,PROD-0038,1,89.99,4.5
ITEM-001792,ORD-000705,PROD-0042,1,189.99,9.5
ITEM-001793,ORD-000705,PROD-0031,1,34.99,0.0
ITEM-001794,ORD-000705,PROD-0026,2,39.99,8.0
ITEM-001795,ORD-000706,PROD-0046,1,149.99,0.0
ITEM-001796,ORD-000706,PROD-0048,1,22.99,0.0
ITEM-001797,ORD-000707,PROD-0042,3,189.99,0.0
ITEM-001798,ORD-000707,PROD-0040,3,21.99,3.3
ITEM-001799,ORD-000708,PROD-0027,1,49.99,0.0
ITEM-001800,ORD-000708,PROD-0043,3,24.99,3.75
ITEM-001801,ORD-000708,PROD-0004,1,39.99,0.0
ITEM-001802,ORD-000708,PROD-0005,2,279.99,0.0
ITEM-001803,ORD-000709,PROD-0041,1,29.99,1.5
ITEM-001804,ORD-000709,PROD-0048,2,22.99,0.0
ITEM-001805,ORD-000710,PROD-0006,1,59.99,0.0
ITEM-001806,ORD-000711,PROD-0014,3,34.99,5.25
ITEM-001807,ORD-000712,PROD-0048,3,22.99,0.0
ITEM-001808,ORD-000712,PROD-0049,2,16.99,1.7
ITEM-001809,ORD-000713,PROD-0018,1,14.99,0.75
ITEM-001810,ORD-000713,PROD-0013,2,129.99,26.0
ITEM-001811,ORD-000714,PROD-0023,3,249.99,75.0
ITEM-001812,ORD-000714,PROD-0050,3,449.99,0.0
ITEM-001813,ORD-000714,PROD-0042,1,189.99,0.0
ITEM-001814,ORD-000715,PROD-0045,3,69.99,10.5
ITEM-001815,ORD-000715,PROD-0033,1,79.99,4.0
ITEM-001816,ORD-000715,PROD-0036,2,22.99,0.0
ITEM-001817,ORD-000716,PROD-0024,3,99.99,0.0
ITEM-001818,ORD-000716,PROD-0037,1,18.99,0.95
ITEM-001819,ORD-000716,PROD-0025,1,119.99,0.0
ITEM-001820,ORD-000717,PROD-0020,3,39.99,0.0
ITEM-001821,ORD-000717,PROD-0011,2,24.99,5.0
ITEM-001822,ORD-000717,PROD-0030,3,139.99,42.0
ITEM-001823,ORD-000718,PROD-0031,2,34.99,0.0
ITEM-001824,ORD-000718,PROD-0044,1,19.99,0.0
ITEM-001825,ORD-000718,PROD-0026,2,39.99,8.0
ITEM-001826,ORD-000719,PROD-0020,3,39.99,0.0
ITEM-001827,ORD-000719,PROD-0039,3,32.99,0.0
ITEM-001828,ORD-000720,PROD-0023,2,249.99,0.0
ITEM-001829,ORD-000720,PROD-0030,3,139.99,0.0
ITEM-001830,ORD-000721,PROD-0014,1,34.99,0.0
ITEM-001831,ORD-000721,PROD-0028,3,34.99,5.25
ITEM-001832,ORD-000722,PROD-0031,2,34.99,7.0
ITEM-001833,ORD-000722,PROD-0043,3,24.99,0.0
ITEM-001834,ORD-000723,PROD-0026,2,39.99,4.0
ITEM-001835,ORD-000723,PROD-0050,3,449.99,135.0
ITEM-001836,ORD-000724,PROD-0043,1,24.99,0.0
ITEM-001837,ORD-000724,PROD-0048,2,22.99,2.3
ITEM-001838,ORD-000724,PROD-0038,1,89.99,9.0
ITEM-001839,ORD-000724,PROD-0002,3,349.99,0.0
ITEM-001840,ORD-000725,PROD-0022,2,149.99,0.0
ITEM-001841,ORD-000726,PROD-0027,2,49.99,0.0
ITEM-001842,ORD-000726,PROD-0012,1,59.99,3.0
ITEM-001843,ORD-000726,PROD-0011,1,24.99,2.5
ITEM-001844,ORD-000727,PROD-0044,3,19.99,6.0
ITEM-001845,ORD-000727,PROD-0030,2,139.99,0.0
ITEM-001846,ORD-000727,PROD-0001,2,199.99,40.0
ITEM-001847,ORD-000727,PROD-0032,2,19.99,0.0
ITEM-001848,ORD-000728,PROD-0046,1,149.99,0.0
ITEM-001849,ORD-000728,PROD-0022,2,149.99,30.0
ITEM-001850,ORD-000728,PROD-0035,3,59.99,0.0
ITEM-001851,ORD-000728,PROD-0024,1,99.99,0.0
ITEM-001852,ORD-000729,PROD-0033,3,79.99,24.0
ITEM-001853,ORD-000729,PROD-0040,2,21.99,2.2
ITEM-001854,ORD-000730,PROD-0017,3,64.99,9.75
ITEM-001855,ORD-000730,PROD-0028,1,34.99,1.75
ITEM-001856,ORD-000730,PROD-0022,1,149.99,7.5
ITEM-001857,ORD-000731,PROD-0041,1,29.99,1.5
ITEM-001858,ORD-000731,PROD-0003,3,89.99,27.0
ITEM-001859,ORD-000731,PROD-0039,1,32.99,0.0
ITEM-001860,ORD-000732,PROD-0045,3,69.99,21.0
ITEM-001861,ORD-000732,PROD-0040,1,21.99,0.0
ITEM-001862,ORD-000732,PROD-0016,3,79.99,0.0
ITEM-001863,ORD-000732,PROD-0047,3,17.99,0.0
ITEM-001864,ORD-000733,PROD-0047,1,17.99,1.8
ITEM-001865,ORD-000733,PROD-0042,1,189.99,9.5
ITEM-001866,ORD-000733,PROD-0048,3,22.99,0.0
ITEM-001867,ORD-000734,PROD-0018,1,14.99,0.75
ITEM-001868,ORD-000734,PROD-0048,1,22.99,2.3
ITEM-001869,ORD-000734,PROD-0045,3,69.99,10.5
ITEM-001870,ORD-000734,PROD-0050,2,449.99,0.0
ITEM-001871,ORD-000735,PROD-0007,3,49.99,7.5
ITEM-001872,ORD-000735,PROD-0015,1,29.99,0.0
ITEM-001873,ORD-000735,PROD-0002,3,349.99,52.5
ITEM-001874,ORD-000736,PROD-0035,3,59.99,0.0
ITEM-001875,ORD-000736,PROD-0025,2,119.99,12.0
ITEM-001876,ORD-000736,PROD-0031,2,34.99,3.5
ITEM-001877,ORD-000737,PROD-0044,2,19.99,4.0
ITEM-001878,ORD-000737,PROD-0025,3,119.99,36.0
ITEM-001879,ORD-000738,PROD-0019,2,49.99,10.0
ITEM-001880,ORD-000738,PROD-0049,3,16.99,2.55
ITEM-001881,ORD-000738,PROD-0021,2,299.99,0.0
ITEM-001882,ORD-000739,PROD-0025,1,119.99,0.0
ITEM-001883,ORD-000739,PROD-0039,2,32.99,0.0
ITEM-001884,ORD-000740,PROD-0050,2,449.99,90.0
ITEM-001885,ORD-000740,PROD-0048,1,22.99,2.3
ITEM-001886,ORD-000741,PROD-0043,3,24.99,3.75
ITEM-001887,ORD-000742,PROD-0019,2,49.99,5.0
ITEM-001888,ORD-000742,PROD-0029,3,27.99,0.0
ITEM-001889,ORD-000742,PROD-0011,1,24.99,2.5
ITEM-001890,ORD-000742,PROD-0012,2,59.99,12.0
ITEM-001891,ORD-000743,PROD-0039,3,32.99,9.9
ITEM-001892,ORD-000744,PROD-0044,3,19.99,6.0
ITEM-001893,ORD-000744,PROD-0006,1,59.99,0.0
ITEM-001894,ORD-000744,PROD-0024,3,99.99,0.0
ITEM-001895,ORD-000744,PROD-0002,3,349.99,0.0
ITEM-001896,ORD-000745,PROD-0030,2,139.99,0.0
ITEM-001897,ORD-000745,PROD-0016,2,79.99,0.0
ITEM-001898,ORD-000745,PROD-0044,2,19.99,0.0
ITEM-001899,ORD-000745,PROD-0039,3,32.99,0.0
ITEM-001900,ORD-000746,PROD-0017,3,64.99,0.0
ITEM-001901,ORD-000746,PROD-0046,3,149.99,0.0
ITEM-001902,ORD-000746,PROD-0035,2,59.99,0.0
ITEM-001903,ORD-000746,PROD-0008,3,29.99,9.0
ITEM-001904,ORD-000747,PROD-0047,1,17.99,0.9
ITEM-001905,ORD-000748,PROD-0031,2,34.99,0.0
ITEM-001906,ORD-000748,PROD-0014,3,34.99,0.0
ITEM-001907,ORD-000749,PROD-0045,2,69.99,7.0
ITEM-001908,ORD-000749,PROD-0029,3,27.99,0.0
ITEM-001909,ORD-000749,PROD-0022,1,149.99,7.5
ITEM-001910,ORD-000750,PROD-0031,3,34.99,5.25
ITEM-001911,ORD-000750,PROD-0046,1,149.99,0.0
ITEM-001912,ORD-000750,PROD-0029,1,27.99,1.4
ITEM-001913,ORD-000751,PROD-0038,1,89.99,0.0
ITEM-001914,ORD-000751,PROD-0020,3,39.99,12.0
ITEM-001915,ORD-000752,PROD-0034,2,28.99,0.0
ITEM-001916,ORD-000752,PROD-0024,3,99.99,30.0
ITEM-001917,ORD-000752,PROD-0025,1,119.99,12.0
ITEM-001918,ORD-000753,PROD-0020,1,39.99,0.0
ITEM-001919,ORD-000753,PROD-0014,3,34.99,0.0
ITEM-001920,ORD-000754,PROD-0048,3,22.99,0.0
ITEM-001921,ORD-000755,PROD-0022,3,149.99,0.0
ITEM-001922,ORD-000756,PROD-0016,3,79.99,0.0
ITEM-001923,ORD-000756,PROD-0017,3,64.99,0.0
ITEM-001924,ORD-000757,PROD-0006,3,59.99,0.0
ITEM-001925,ORD-000757,PROD-0048,1,22.99,1.15
ITEM-001926,ORD-000757,PROD-0013,3,129.99,39.0
ITEM-001927,ORD-000758,PROD-0031,2,34.99,0.0
ITEM-001928,ORD-000758,PROD-0008,1,29.99,0.0
ITEM-001929,ORD-000759,PROD-0047,2,17.99,0.0
ITEM-001930,ORD-000760,PROD-0039,1,32.99,1.65
ITEM-001931,ORD-000760,PROD-0018,3,14.99,4.5
ITEM-001932,ORD-000760,PROD-0032,3,19.99,3.0
ITEM-001933,ORD-000760,PROD-0041,3,29.99,4.5
ITEM-001934,ORD-000761,PROD-0018,3,14.99,2.25
ITEM-001935,ORD-000761,PROD-0044,1,19.99,0.0
ITEM-001936,ORD-000761,PROD-0036,2,22.99,4.6
ITEM-001937,ORD-000762,PROD-0007,3,49.99,0.0
ITEM-001938,ORD-000762,PROD-0029,1,27.99,0.0
ITEM-001939,ORD-000762,PROD-0022,1,149.99,0.0
ITEM-001940,ORD-000763,PROD-0044,2,19.99,0.0
ITEM-001941,ORD-000764,PROD-0011,3,24.99,7.5
ITEM-001942,ORD-000764,PROD-0040,3,21.99,6.6
ITEM-001943,ORD-000764,PROD-0043,3,24.99,3.75
ITEM-001944,ORD-000764,PROD-0021,1,299.99,15.0
ITEM-001945,ORD-000765,PROD-0020,3,39.99,6.0
ITEM-001946,ORD-000765,PROD-0022,2,149.99,30.0
ITEM-001947,ORD-000766,PROD-0004,1,39.99,4.0
ITEM-001948,ORD-000766,PROD-0027,1,49.99,0.0
ITEM-001949,ORD-000766,PROD-0023,3,249.99,37.5
ITEM-001950,ORD-000766,PROD-0042,2,189.99,0.0
ITEM-001951,ORD-000767,PROD-0014,3,34.99,10.5
ITEM-001952,ORD-000767,PROD-0040,2,21.99,0.0
ITEM-001953,ORD-000768,PROD-0047,3,17.99,5.4
ITEM-001954,ORD-000768,PROD-0038,3,89.99,27.0
ITEM-001955,ORD-000768,PROD-0031,1,34.99,1.75
ITEM-001956,ORD-000768,PROD-0003,3,89.99,27.0
ITEM-001957,ORD-000769,PROD-0035,2,59.99,0.0
ITEM-001958,ORD-000769,PROD-0024,3,99.99,0.0
ITEM-001959,ORD-000769,PROD-0029,3,27.99,8.4
ITEM-001960,ORD-000770,PROD-0029,1,27.99,1.4
ITEM-001961,ORD-000771,PROD-0045,1,69.99,3.5
ITEM-001962,ORD-000771,PROD-0002,2,349.99,70.0
ITEM-001963,ORD-000771,PROD-0009,3,34.99,0.0
ITEM-001964,ORD-000772,PROD-0024,3,99.99,15.0
ITEM-001965,ORD-000772,PROD-0022,3,149.99,0.0
ITEM-001966,ORD-000772,PROD-0013,3,129.99,39.0
ITEM-001967,ORD-000772,PROD-0044,2,19.99,0.0
ITEM-001968,ORD-000773,PROD-0033,2,79.99,16.0
ITEM-001969,ORD-000774,PROD-0036,1,22.99,0.0
ITEM-001970,ORD-000775,PROD-0049,3,16.99,5.1
ITEM-001971,ORD-000775,PROD-0005,2,279.99,56.0
ITEM-001972,ORD-000776,PROD-0042,2,189.99,38.0
ITEM-001973,ORD-000776,PROD-0037,3,18.99,5.7
ITEM-001974,ORD-000777,PROD-0002,2,349.99,0.0
ITEM-001975,ORD-000777,PROD-0001,2,199.99,0.0
ITEM-001976,ORD-000777,PROD-0015,3,29.99,4.5
ITEM-001977,ORD-000777,PROD-0021,3,299.99,90.0
ITEM-001978,ORD-000778,PROD-0013,1,129.99,0.0
ITEM-001979,ORD-000778,PROD-0050,1,449.99,0.0
ITEM-001980,ORD-000779,PROD-0021,1,299.99,0.0
ITEM-001981,ORD-000779,PROD-0015,2,29.99,3.0
ITEM-001982,ORD-000779,PROD-0043,1,24.99,1.25
ITEM-001983,ORD-000780,PROD-0029,2,27.99,5.6
ITEM-001984,ORD-000781,PROD-0011,1,24.99,0.0
ITEM-001985,ORD-000782,PROD-0014,3,34.99,5.25
ITEM-001986,ORD-000782,PROD-0006,3,59.99,0.0
ITEM-001987,ORD-000783,PROD-0023,2,249.99,25.0
ITEM-001988,ORD-000784,PROD-0031,3,34.99,5.25
ITEM-001989,ORD-000784,PROD-0002,1,349.99,0.0
ITEM-001990,ORD-000784,PROD-0018,1,14.99,0.0
ITEM-001991,ORD-000784,PROD-0047,3,17.99,0.0
ITEM-001992,ORD-000785,PROD-0004,3,39.99,0.0
ITEM-001993,ORD-000786,PROD-0027,1,49.99,0.0
ITEM-001994,ORD-000786,PROD-0012,3,59.99,0.0
ITEM-001995,ORD-000787,PROD-0026,2,39.99,4.0
ITEM-001996,ORD-000787,PROD-0041,1,29.99,3.0
ITEM-001997,ORD-000787,PROD-0024,1,99.99,10.0
ITEM-001998,ORD-000788,PROD-0015,1,29.99,0.0
ITEM-001999,ORD-000788,PROD-0006,2,59.99,12.0
ITEM-002000,ORD-000788,PROD-0027,3,49.99,15.0
ITEM-002001,ORD-000789,PROD-0009,3,34.99,5.25
ITEM-002002,ORD-000789,PROD-0021,3,299.99,0.0
ITEM-002003,ORD-000789,PROD-0043,3,24.99,0.0
ITEM-002004,ORD-000790,PROD-0048,1,22.99,2.3
ITEM-002005,ORD-000791,PROD-0047,2,17.99,1.8
ITEM-002006,ORD-000791,PROD-0043,2,24.99,2.5
ITEM-002007,ORD-000792,PROD-0038,1,89.99,9.0
ITEM-002008,ORD-000792,PROD-0048,3,22.99,0.0
ITEM-002009,ORD-000793,PROD-0016,1,79.99,8.0
ITEM-002010,ORD-000794,PROD-0013,2,129.99,26.0
ITEM-002011,ORD-000794,PROD-0041,2,29.99,3.0
ITEM-002012,ORD-000794,PROD-0037,1,18.99,0.95
ITEM-002013,ORD-000795,PROD-0032,2,19.99,0.0
ITEM-002014,ORD-000795,PROD-0050,2,449.99,45.0
ITEM-002015,ORD-000795,PROD-0036,3,22.99,0.0
ITEM-002016,ORD-000796,PROD-0008,3,29.99,4.5
ITEM-002017,ORD-000797,PROD-0028,1,34.99,3.5
ITEM-002018,ORD-000797,PROD-0036,3,22.99,0.0
ITEM-002019,ORD-000797,PROD-0006,3,59.99,0.0
ITEM-002020,ORD-000797,PROD-0033,1,79.99,4.0
ITEM-002021,ORD-000798,PROD-0045,1,69.99,3.5
ITEM-002022,ORD-000798,PROD-0034,3,28.99,0.0
ITEM-002023,ORD-000799,PROD-0013,2,129.99,26.0
ITEM-002024,ORD-000799,PROD-0018,3,14.99,4.5
ITEM-002025,ORD-000799,PROD-0004,2,39.99,8.0
ITEM-002026,ORD-000799,PROD-0026,2,39.99,0.0
ITEM-002027,ORD-000800,PROD-0014,3,34.99,0.0
ITEM-002028,ORD-000800,PROD-0047,1,17.99,1.8
ITEM-002029,ORD-000800,PROD-0040,1,21.99,0.0
ITEM-002030,ORD-000801,PROD-0042,2,189.99,0.0
ITEM-002031,ORD-000801,PROD-0027,2,49.99,0.0
ITEM-002032,ORD-000802,PROD-0014,1,34.99,1.75
ITEM-002033,ORD-000802,PROD-0029,1,27.99,0.0
ITEM-002034,ORD-000803,PROD-0015,1,29.99,3.0
ITEM-002035,ORD-000803,PROD-0043,1,24.99,0.0
ITEM-002036,ORD-000803,PROD-0029,3,27.99,4.2
ITEM-002037,ORD-000803,PROD-0020,2,39.99,0.0
ITEM-002038,ORD-000804,PROD-0038,2,89.99,9.0
ITEM-002039,ORD-000804,PROD-0011,1,24.99,0.0
ITEM-002040,ORD-000804,PROD-0046,3,149.99,22.5
ITEM-002041,ORD-000804,PROD-0045,3,69.99,21.0
ITEM-002042,ORD-000805,PROD-0047,3,17.99,2.7
ITEM-002043,ORD-000805,PROD-0018,2,14.99,1.5
ITEM-002044,ORD-000805,PROD-0017,1,64.99,6.5
ITEM-002045,ORD-000806,PROD-0007,2,49.99,10.0
ITEM-002046,ORD-000806,PROD-0050,3,449.99,135.0
ITEM-002047,ORD-000806,PROD-0046,1,149.99,0.0
ITEM-002048,ORD-000807,PROD-0024,3,99.99,30.0
ITEM-002049,ORD-000807,PROD-0038,3,89.99,0.0
ITEM-002050,ORD-000808,PROD-0041,3,29.99,0.0
ITEM-002051,ORD-000808,PROD-0048,1,22.99,0.0
ITEM-002052,ORD-000808,PROD-0050,2,449.99,0.0
ITEM-002053,ORD-000808,PROD-0028,2,34.99,0.0
ITEM-002054,ORD-000809,PROD-0018,1,14.99,0.75
ITEM-002055,ORD-000809,PROD-0029,3,27.99,4.2
ITEM-002056,ORD-000810,PROD-0048,2,22.99,0.0
ITEM-002057,ORD-000810,PROD-0026,2,39.99,0.0
ITEM-002058,ORD-000810,PROD-0049,2,16.99,1.7
ITEM-002059,ORD-000811,PROD-0041,2,29.99,3.0
ITEM-002060,ORD-000812,PROD-0023,1,249.99,0.0
ITEM-002061,ORD-000812,PROD-0022,2,149.99,0.0
ITEM-002062,ORD-000812,PROD-0029,1,27.99,0.0
ITEM-002063,ORD-000812,PROD-0024,3,99.99,15.0
ITEM-002064,ORD-000813,PROD-0026,3,39.99,0.0
ITEM-002065,ORD-000813,PROD-0040,1,21.99,0.0
ITEM-002066,ORD-000814,PROD-0035,1,59.99,6.0
ITEM-002067,ORD-000814,PROD-0023,3,249.99,37.5
ITEM-002068,ORD-000814,PROD-0026,1,39.99,2.0
ITEM-002069,ORD-000815,PROD-0002,3,349.99,0.0
ITEM-002070,ORD-000815,PROD-0032,1,19.99,2.0
ITEM-002071,ORD-000815,PROD-0015,1,29.99,0.0
ITEM-002072,ORD-000816,PROD-0027,3,49.99,15.0
ITEM-002073,ORD-000816,PROD-0012,2,59.99,6.0
ITEM-002074,ORD-000817,PROD-0021,2,299.99,0.0
ITEM-002075,ORD-000817,PROD-0035,1,59.99,3.0
ITEM-002076,ORD-000818,PROD-0035,1,59.99,3.0
ITEM-002077,ORD-000818,PROD-0021,3,299.99,0.0
ITEM-002078,ORD-000818,PROD-0007,2,49.99,5.0
ITEM-002079,ORD-000818,PROD-0039,3,32.99,0.0
ITEM-002080,ORD-000819,PROD-0011,1,24.99,2.5
ITEM-002081,ORD-000820,PROD-0005,3,279.99,42.0
ITEM-002082,ORD-000820,PROD-0047,3,17.99,0.0
ITEM-002083,ORD-000820,PROD-0018,2,14.99,3.0
ITEM-002084,ORD-000821,PROD-0022,3,149.99,45.0
ITEM-002085,ORD-000821,PROD-0015,3,29.99,4.5
ITEM-002086,ORD-000821,PROD-0037,3,18.99,0.0
ITEM-002087,ORD-000822,PROD-0034,2,28.99,0.0
ITEM-002088,ORD-000823,PROD-0002,2,349.99,0.0
ITEM-002089,ORD-000823,PROD-0042,2,189.99,0.0
ITEM-002090,ORD-000824,PROD-0027,1,49.99,2.5
ITEM-002091,ORD-000824,PROD-0025,1,119.99,0.0
ITEM-002092,ORD-000824,PROD-0045,2,69.99,7.0
ITEM-002093,ORD-000824,PROD-0031,1,34.99,3.5
ITEM-002094,ORD-000825,PROD-0013,3,129.99,0.0
ITEM-002095,ORD-000825,PROD-0015,1,29.99,1.5
ITEM-002096,ORD-000825,PROD-0023,3,249.99,0.0
ITEM-002097,ORD-000825,PROD-0042,1,189.99,0.0
ITEM-002098,ORD-000826,PROD-0005,3,279.99,84.0
ITEM-002099,ORD-000826,PROD-0012,1,59.99,3.0
ITEM-002100,ORD-000826,PROD-0013,3,129.99,0.0
ITEM-002101,ORD-000827,PROD-0033,2,79.99,0.0
ITEM-002102,ORD-000827,PROD-0010,3,44.99,0.0
ITEM-002103,ORD-000828,PROD-0023,3,249.99,0.0
ITEM-002104,ORD-000829,PROD-0040,2,21.99,4.4
ITEM-002105,ORD-000829,PROD-0022,2,149.99,0.0
ITEM-002106,ORD-000830,PROD-0016,1,79.99,8.0
ITEM-002107,ORD-000830,PROD-0032,3,19.99,0.0
ITEM-002108,ORD-000831,PROD-0049,2,16.99,1.7
ITEM-002109,ORD-000831,PROD-0035,1,59.99,6.0
ITEM-002110,ORD-000831,PROD-0042,1,189.99,9.5
ITEM-002111,ORD-000831,PROD-0013,3,129.99,39.0
ITEM-002112,ORD-000832,PROD-0032,1,19.99,1.0
ITEM-002113,ORD-000833,PROD-0050,1,449.99,0.0
ITEM-002114,ORD-000833,PROD-0044,1,19.99,0.0
ITEM-002115,ORD-000833,PROD-0045,2,69.99,0.0
ITEM-002116,ORD-000834,PROD-0004,2,39.99,8.0
ITEM-002117,ORD-000835,PROD-0048,3,22.99,3.45
ITEM-002118,ORD-000835,PROD-0033,1,79.99,0.0
ITEM-002119,ORD-000835,PROD-0034,1,28.99,0.0
ITEM-002120,ORD-000835,PROD-0012,1,59.99,0.0
ITEM-002121,ORD-000836,PROD-0019,1,49.99,0.0
ITEM-002122,ORD-000837,PROD-0003,3,89.99,13.5
ITEM-002123,ORD-000837,PROD-0010,2,44.99,4.5
ITEM-002124,ORD-000837,PROD-0039,3,32.99,4.95
ITEM-002125,ORD-000837,PROD-0016,1,79.99,8.0
ITEM-002126,ORD-000838,PROD-0017,3,64.99,19.5
ITEM-002127,ORD-000838,PROD-0039,1,32.99,3.3
ITEM-002128,ORD-000838,PROD-0001,1,199.99,0.0
ITEM-002129,ORD-000838,PROD-0041,1,29.99,0.0
ITEM-002130,ORD-000839,PROD-0035,1,59.99,3.0
ITEM-002131,ORD-000839,PROD-0021,3,299.99,90.0
ITEM-002132,ORD-000840,PROD-0049,1,16.99,1.7
ITEM-002133,ORD-000841,PROD-0034,2,28.99,5.8
ITEM-002134,ORD-000841,PROD-0003,1,89.99,0.0
ITEM-002135,ORD-000842,PROD-0040,1,21.99,2.2
ITEM-002136,ORD-000842,PROD-0024,1,99.99,0.0
ITEM-002137,ORD-000842,PROD-0029,3,27.99,4.2
ITEM-002138,ORD-000842,PROD-0048,2,22.99,2.3
ITEM-002139,ORD-000843,PROD-0025,1,119.99,0.0
ITEM-002140,ORD-000843,PROD-0010,1,44.99,2.25
ITEM-002141,ORD-000843,PROD-0019,2,49.99,0.0
ITEM-002142,ORD-000843,PROD-0033,1,79.99,0.0
ITEM-002143,ORD-000844,PROD-0008,3,29.99,0.0
ITEM-002144,ORD-000845,PROD-0024,1,99.99,0.0
ITEM-002145,ORD-000845,PROD-0003,1,89.99,9.0
ITEM-002146,ORD-000845,PROD-0010,1,44.99,0.0
ITEM-002147,ORD-000846,PROD-0037,3,18.99,0.0
ITEM-002148,ORD-000847,PROD-0019,2,49.99,0.0
ITEM-002149,ORD-000847,PROD-0044,3,19.99,6.0
ITEM-002150,ORD-000847,PROD-0040,3,21.99,3.3
ITEM-002151,ORD-000847,PROD-0025,2,119.99,24.0
ITEM-002152,ORD-000848,PROD-0010,3,44.99,0.0
ITEM-002153,ORD-000848,PROD-0019,2,49.99,5.0
ITEM-002154,ORD-000849,PROD-0030,2,139.99,0.0
ITEM-002155,ORD-000850,PROD-0030,2,139.99,14.0
ITEM-002156,ORD-000850,PROD-0047,3,17.99,5.4
ITEM-002157,ORD-000850,PROD-0029,3,27.99,0.0
ITEM-002158,ORD-000850,PROD-0025,3,119.99,0.0
ITEM-002159,ORD-000851,PROD-0024,2,99.99,0.0
ITEM-002160,ORD-000851,PROD-0042,2,189.99,0.0
ITEM-002161,ORD-000851,PROD-0020,3,39.99,12.0
ITEM-002162,ORD-000851,PROD-0014,2,34.99,7.0
ITEM-002163,ORD-000852,PROD-0043,3,24.99,7.5
ITEM-002164,ORD-000852,PROD-0025,1,119.99,12.0
ITEM-002165,ORD-000853,PROD-0018,3,14.99,0.0
ITEM-002166,ORD-000853,PROD-0048,3,22.99,6.9
ITEM-002167,ORD-000854,PROD-0016,2,79.99,8.0
ITEM-002168,ORD-000854,PROD-0048,3,22.99,0.0
ITEM-002169,ORD-000854,PROD-0009,1,34.99,0.0
ITEM-002170,ORD-000854,PROD-0049,1,16.99,0.85
ITEM-002171,ORD-000855,PROD-0005,2,279.99,56.0
ITEM-002172,ORD-000855,PROD-0024,3,99.99,0.0
ITEM-002173,ORD-000855,PROD-0040,1,21.99,0.0
ITEM-002174,ORD-000856,PROD-0011,3,24.99,3.75
ITEM-002175,ORD-000856,PROD-0036,3,22.99,0.0
ITEM-002176,ORD-000856,PROD-0041,1,29.99,0.0
ITEM-002177,ORD-000856,PROD-0031,2,34.99,0.0
ITEM-002178,ORD-000857,PROD-0031,3,34.99,5.25
ITEM-002179,ORD-000857,PROD-0011,3,24.99,0.0
