order_id,customer_id,order_date,order_status,shipping_address,payment_id,total_amount
ORD-001017,CUST-00475,2025-02-10 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001017,789.94
ORD-001018,CUST-00465,2025-02-25 00:00:00,Processing,"Houston, TX, USA",PAY-001018,239.97
ORD-001019,CUST-00133,2025-06-13 00:00:00,Completed,"Toronto, ON, Canada",PAY-001019,197.97
ORD-001020,CUST-00266,2025-04-16 00:00:00,Processing,"New York, NY, USA",PAY-001020,1061.14
ORD-001021,CUST-00017,2025-02-05 00:00:00,Cancelled,"San Jose, CA, USA",PAY-001021,1349.97
ORD-001022,CUST-00043,2025-07-15 00:00:00,Completed,"Houston, TX, USA",PAY-001022,179.97
ORD-001023,CUST-00402,2025-11-02 00:00:00,Shipped,"Toronto, ON, Canada",PAY-001023,253.62
ORD-001024,CUST-00407,2025-10-16 00:00:00,Shipped,"Los Angeles, CA, USA",PAY-001024,342.43
ORD-001025,CUST-00268,2025-03-11 00:00:00,Completed,"Toronto, ON, Canada",PAY-001025,150.95
ORD-001026,CUST-00023,2025-12-03 00:00:00,Completed,"London, ENG, UK",PAY-001026,49.98
ORD-001027,CUST-00186,2025-10-22 00:00:00,Completed,"San Antonio, TX, USA",PAY-001027,233.96
ORD-001028,CUST-00339,2025-02-25 00:00:00,Completed,"Dallas, TX, USA",PAY-001028,308.04
ORD-001029,CUST-00065,2025-03-05 00:00:00,Completed,"Toronto, ON, Canada",PAY-001029,283.92
ORD-001030,CUST-00256,2025-06-07 00:00:00,Processing,"Chicago, IL, USA",PAY-001030,404.97
ORD-001031,CUST-00345,2025-03-05 00:00:00,Completed,"San Jose, CA, USA",PAY-001031,189.43
ORD-001032,CUST-00043,2025-09-24 00:00:00,Cancelled,"Houston, TX, USA",PAY-001032,215.98
ORD-001033,CUST-00182,2025-08-10 00:00:00,Cancelled,"Houston, TX, USA",PAY-001033,285.45
ORD-001034,CUST-00343,2025-03-15 00:00:00,Completed,"Chicago, IL, USA",PAY-001034,409.89
ORD-001035,CUST-00313,2025-03-03 00:00:00,Shipped,"Philadelphia, PA, USA",PAY-001035,389.94
ORD-001036,CUST-00100,2025-10-27 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001036,587.93
ORD-001037,CUST-00311,2025-05-12 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001037,89.97
ORD-001038,CUST-00330,2025-07-15 00:00:00,Completed,"Toronto, ON, Canada",PAY-001038,49.99
ORD-001039,CUST-00389,2025-07-17 00:00:00,Completed,"Chicago, IL, USA",PAY-001039,377.97
ORD-001040,CUST-00006,2025-05-05 00:00:00,Completed,"Chicago, IL, USA",PAY-001040,1049.97
ORD-001041,CUST-00282,2025-04-06 00:00:00,Cancelled,"Phoenix, AZ, USA",PAY-001041,215.97
ORD-001042,CUST-00242,2025-12-23 00:00:00,Shipped,"London, ENG, UK",PAY-001042,265.48
ORD-001043,CUST-00040,2025-07-09 00:00:00,Processing,"London, ENG, UK",PAY-001043,85.47
ORD-001044,CUST-00116,2025-05-29 00:00:00,Completed,"Houston, TX, USA",PAY-001044,1686.4
ORD-001045,CUST-00479,2025-02-18 00:00:00,Shipped,"Houston, TX, USA",PAY-001045,247.94
ORD-001046,CUST-00220,2025-09-10 00:00:00,Cancelled,"Houston, TX, USA",PAY-001046,86.97
ORD-001047,CUST-00383,2025-04-06 00:00:00,Completed,"New York, NY, USA",PAY-001047,89.99
ORD-001048,CUST-00200,2025-08-22 00:00:00,Processing,"Dallas, TX, USA",PAY-001048,15.29
ORD-001049,CUST-00038,2025-07-14 00:00:00,Shipped,"San Antonio, TX, USA",PAY-001049,161.47
ORD-001050,CUST-00261,2025-11-08 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001050,271.11
ORD-001051,CUST-00407,2025-10-28 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001051,254.96
ORD-001052,CUST-00331,2025-08-10 00:00:00,Processing,"Toronto, ON, Canada",PAY-001052,37.99
ORD-001053,CUST-00311,2025-02-24 00:00:00,Processing,"Philadelphia, PA, USA",PAY-001053,333.01
ORD-001054,CUST-00207,2025-12-03 00:00:00,Shipped,"Toronto, ON, Canada",PAY-001054,1473.87
ORD-001055,CUST-00327,2025-11-18 00:00:00,Completed,"Chicago, IL, USA",PAY-001055,199.46
ORD-001056,CUST-00095,2025-05-25 00:00:00,Completed,"San Diego, CA, USA",PAY-001056,1004.95
ORD-001057,CUST-00204,2025-12-24 00:00:00,Completed,"Toronto, ON, Canada",PAY-001057,1007.92
ORD-001058,CUST-00337,2025-11-14 00:00:00,Cancelled,"Chicago, IL, USA",PAY-001058,47.49
ORD-001059,CUST-00455,2025-04-01 00:00:00,Completed,"London, ENG, UK",PAY-001059,701.64
ORD-001060,CUST-00288,2025-10-04 00:00:00,Cancelled,"Dallas, TX, USA",PAY-001060,574.69
ORD-001061,CUST-00278,2025-04-17 00:00:00,Completed,"San Antonio, TX, USA",PAY-001061,123.47
ORD-001062,CUST-00308,2025-08-19 00:00:00,Completed,"Dallas, TX, USA",PAY-001062,35.99
ORD-001063,CUST-00343,2025-05-09 00:00:00,Cancelled,"Chicago, IL, USA",PAY-001063,1079.94
ORD-001064,CUST-00440,2025-07-14 00:00:00,Completed,"London, ENG, UK",PAY-001064,1073.92
ORD-001065,CUST-00201,2025-04-24 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001065,172.53
ORD-001066,CUST-00394,2025-06-14 00:00:00,Completed,"San Diego, CA, USA",PAY-001066,190.95
ORD-001067,CUST-00240,2025-11-05 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001067,338.43
ORD-001068,CUST-00193,2025-04-03 00:00:00,Completed,"New York, NY, USA",PAY-001068,919.74
ORD-001069,CUST-00025,2025-04-13 00:00:00,Cancelled,"Phoenix, AZ, USA",PAY-001069,383.44
ORD-001070,CUST-00204,2025-09-28 00:00:00,Processing,"Toronto, ON, Canada",PAY-001070,80.98
ORD-001071,CUST-00469,2025-05-06 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001071,74.97
ORD-001072,CUST-00053,2025-12-18 00:00:00,Completed,"Toronto, ON, Canada",PAY-001072,222.58
ORD-001073,CUST-00449,2025-03-30 00:00:00,Cancelled,"New York, NY, USA",PAY-001073,126.97
ORD-001074,CUST-00294,2025-09-18 00:00:00,Shipped,"Houston, TX, USA",PAY-001074,53.97
ORD-001075,CUST-00233,2025-10-02 00:00:00,Shipped,"Los Angeles, CA, USA",PAY-001075,79.98
ORD-001076,CUST-00441,2025-02-07 00:00:00,Completed,"San Diego, CA, USA",PAY-001076,359.97
ORD-001077,CUST-00115,2025-12-19 00:00:00,Completed,"San Jose, CA, USA",PAY-001077,121.71
ORD-001078,CUST-00293,2025-04-12 00:00:00,Completed,"Dallas, TX, USA",PAY-001078,565.87
ORD-001079,CUST-00340,2025-11-04 00:00:00,Completed,"Chicago, IL, USA",PAY-001079,536.95
ORD-001080,CUST-00493,2025-02-18 00:00:00,Shipped,"Chicago, IL, USA",PAY-001080,971.9
ORD-001081,CUST-00141,2025-08-13 00:00:00,Cancelled,"San Jose, CA, USA",PAY-001081,19.79
ORD-001082,CUST-00313,2025-10-30 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001082,275.91
ORD-001083,CUST-00349,2025-10-26 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001083,441.42
ORD-001084,CUST-00086,2025-06-23 00:00:00,Processing,"Phoenix, AZ, USA",PAY-001084,898.66
ORD-001085,CUST-00236,2025-11-30 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001085,349.71
ORD-001086,CUST-00405,2025-08-19 00:00:00,Cancelled,"Chicago, IL, USA",PAY-001086,497.95
ORD-001087,CUST-00134,2025-03-12 00:00:00,Shipped,"San Diego, CA, USA",PAY-001087,198.95
ORD-001088,CUST-00207,2025-11-28 00:00:00,Completed,"Toronto, ON, Canada",PAY-001088,514.44
ORD-001089,CUST-00188,2025-02-13 00:00:00,Shipped,"Houston, TX, USA",PAY-001089,517.16
ORD-001090,CUST-00157,2025-12-18 00:00:00,Processing,"San Antonio, TX, USA",PAY-001090,59.97
ORD-001091,CUST-00307,2025-10-05 00:00:00,Completed,"London, ENG, UK",PAY-001091,370.47
ORD-001092,CUST-00045,2025-08-05 00:00:00,Completed,"San Diego, CA, USA",PAY-001092,1144.92
ORD-001093,CUST-00122,2025-09-06 00:00:00,Completed,"Toronto, ON, Canada",PAY-001093,1251.94
ORD-001094,CUST-00197,2025-12-12 00:00:00,Processing,"New York, NY, USA",PAY-001094,188.97
ORD-001095,CUST-00310,2025-04-08 00:00:00,Cancelled,"New York, NY, USA",PAY-001095,409.43
ORD-001096,CUST-00030,2025-07-16 00:00:00,Cancelled,"Chicago, IL, USA",PAY-001096,272.86
ORD-001097,CUST-00278,2025-12-20 00:00:00,Completed,"San Antonio, TX, USA",PAY-001097,1226.92
ORD-001098,CUST-00022,2025-04-20 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-001098,359.95
ORD-001099,CUST-00445,2025-07-12 00:00:00,Completed,"Houston, TX, USA",PAY-001099,1259.95
ORD-001100,CUST-00146,2025-10-24 00:00:00,Processing,"Dallas, TX, USA",PAY-001100,864.51
ORD-001101,CUST-00077,2025-02-03 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001101,248.97
ORD-001102,CUST-00065,2025-05-13 00:00:00,Processing,"Toronto, ON, Canada",PAY-001102,1141.44
ORD-001103,CUST-00379,2025-02-04 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001103,275.45
ORD-001104,CUST-00393,2025-09-29 00:00:00,Completed,"New York, NY, USA",PAY-001104,49.98
ORD-001105,CUST-00238,2025-07-14 00:00:00,Completed,"San Jose, CA, USA",PAY-001105,180.92
ORD-001106,CUST-00461,2025-11-10 00:00:00,Completed,"Toronto, ON, Canada",PAY-001106,39.99
ORD-001107,CUST-00090,2025-03-04 00:00:00,Completed,"Chicago, IL, USA",PAY-001107,473.94
ORD-001108,CUST-00094,2025-04-29 00:00:00,Completed,"Dallas, TX, USA",PAY-001108,122.97
ORD-001109,CUST-00122,2025-04-26 00:00:00,Completed,"Toronto, ON, Canada",PAY-001109,396.13
ORD-001110,CUST-00083,2025-08-20 00:00:00,Completed,"New York, NY, USA",PAY-001110,716.25
ORD-001111,CUST-00458,2025-09-16 00:00:00,Processing,"Houston, TX, USA",PAY-001111,349.64
ORD-001112,CUST-00252,2025-07-17 00:00:00,Completed,"Dallas, TX, USA",PAY-001112,115.97
ORD-001113,CUST-00089,2025-02-19 00:00:00,Completed,"San Jose, CA, USA",PAY-001113,126.93
ORD-001114,CUST-00122,2025-12-23 00:00:00,Processing,"Toronto, ON, Canada",PAY-001114,747.23
ORD-001115,CUST-00057,2025-09-23 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001115,191.78
ORD-001116,CUST-00030,2025-12-10 00:00:00,Cancelled,"Chicago, IL, USA",PAY-001116,378.97
ORD-001117,CUST-00048,2025-12-08 00:00:00,Completed,"Houston, TX, USA",PAY-001117,159.96
ORD-001118,CUST-00239,2025-04-12 00:00:00,Completed,"Toronto, ON, Canada",PAY-001118,98.97
ORD-001119,CUST-00054,2025-04-07 00:00:00,Completed,"London, ENG, UK",PAY-001119,89.97
ORD-001120,CUST-00478,2025-06-07 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001120,369.95
ORD-001121,CUST-00334,2025-07-04 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-001121,89.98
ORD-001122,CUST-00047,2025-06-25 00:00:00,Completed,"San Antonio, TX, USA",PAY-001122,376.0
ORD-001123,CUST-00413,2025-05-20 00:00:00,Shipped,"Toronto, ON, Canada",PAY-001123,607.45
ORD-001124,CUST-00142,2025-05-08 00:00:00,Completed,"San Antonio, TX, USA",PAY-001124,461.35
ORD-001125,CUST-00073,2025-10-04 00:00:00,Completed,"London, ENG, UK",PAY-001125,400.9
ORD-001126,CUST-00212,2025-05-27 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001126,207.95
ORD-001127,CUST-00360,2025-06-26 00:00:00,Completed,"San Antonio, TX, USA",PAY-001127,91.97
ORD-001128,CUST-00217,2025-07-07 00:00:00,Processing,"San Jose, CA, USA",PAY-001128,189.98
ORD-001129,CUST-00218,2025-04-29 00:00:00,Completed,"New York, NY, USA",PAY-001129,147.96
ORD-001130,CUST-00052,2025-09-18 00:00:00,Completed,"San Jose, CA, USA",PAY-001130,252.23
ORD-001131,CUST-00445,2025-03-27 00:00:00,Completed,"Houston, TX, USA",PAY-001131,139.99
ORD-001132,CUST-00053,2025-06-06 00:00:00,Completed,"Toronto, ON, Canada",PAY-001132,542.92
ORD-001133,CUST-00273,2025-10-28 00:00:00,Shipped,"New York, NY, USA",PAY-001133,273.15
ORD-001134,CUST-00171,2025-05-12 00:00:00,Shipped,"Dallas, TX, USA",PAY-001134,101.67
ORD-001135,CUST-00422,2025-04-17 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001135,702.15
ORD-001136,CUST-00387,2025-03-06 00:00:00,Cancelled,"Dallas, TX, USA",PAY-001136,71.98
ORD-001137,CUST-00064,2025-06-09 00:00:00,Completed,"Dallas, TX, USA",PAY-001137,65.52
ORD-001138,CUST-00421,2025-11-15 00:00:00,Cancelled,"Los Angeles, CA, USA",PAY-001138,703.96
ORD-001139,CUST-00414,2025-11-28 00:00:00,Completed,"Toronto, ON, Canada",PAY-001139,274.61
ORD-001140,CUST-00077,2025-05-21 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001140,166.2
ORD-001141,CUST-00414,2025-02-07 00:00:00,Completed,"Toronto, ON, Canada",PAY-001141,131.45
ORD-001142,CUST-00431,2025-04-22 00:00:00,Shipped,"San Diego, CA, USA",PAY-001142,85.47
ORD-001143,CUST-00121,2025-08-08 00:00:00,Shipped,"Toronto, ON, Canada",PAY-001143,239.88
ORD-001144,CUST-00083,2025-04-02 00:00:00,Completed,"New York, NY, USA",PAY-001144,239.04
ORD-001145,CUST-00215,2025-09-30 00:00:00,Completed,"Houston, TX, USA",PAY-001145,700.9
ORD-001146,CUST-00406,2025-04-25 00:00:00,Processing,"San Diego, CA, USA",PAY-001146,692.99
ORD-001147,CUST-00118,2025-04-01 00:00:00,Completed,"San Antonio, TX, USA",PAY-001147,179.98
ORD-001148,CUST-00461,2025-11-09 00:00:00,Shipped,"Toronto, ON, Canada",PAY-001148,155.96
ORD-001149,CUST-00399,2025-09-23 00:00:00,Processing,"Los Angeles, CA, USA",PAY-001149,565.39
ORD-001150,CUST-00014,2025-06-16 00:00:00,Completed,"Houston, TX, USA",PAY-001150,352.96
ORD-001151,CUST-00278,2025-11-06 00:00:00,Completed,"San Antonio, TX, USA",PAY-001151,239.97
ORD-001152,CUST-00315,2025-02-21 00:00:00,Completed,"Toronto, ON, Canada",PAY-001152,237.95
ORD-001153,CUST-00012,2025-12-16 00:00:00,Cancelled,"Chicago, IL, USA",PAY-001153,119.98
ORD-001154,CUST-00425,2025-03-29 00:00:00,Processing,"Phoenix, AZ, USA",PAY-001154,772.46
ORD-001155,CUST-00110,2025-10-01 00:00:00,Shipped,"New York, NY, USA",PAY-001155,843.92
ORD-001156,CUST-00465,2025-06-22 00:00:00,Cancelled,"Houston, TX, USA",PAY-001156,300.44
ORD-001157,CUST-00357,2025-06-28 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001157,34.18
ORD-001158,CUST-00460,2025-03-05 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-001158,404.94
ORD-001159,CUST-00237,2025-11-09 00:00:00,Completed,"Houston, TX, USA",PAY-001159,13.49
ORD-001160,CUST-00404,2025-05-26 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-001160,287.32
ORD-001161,CUST-00357,2025-12-13 00:00:00,Processing,"Philadelphia, PA, USA",PAY-001161,611.91
ORD-001162,CUST-00315,2025-04-10 00:00:00,Shipped,"Toronto, ON, Canada",PAY-001162,93.97
ORD-001163,CUST-00059,2025-03-08 00:00:00,Completed,"Chicago, IL, USA",PAY-001163,104.97
ORD-001164,CUST-00107,2025-09-03 00:00:00,Completed,"San Antonio, TX, USA",PAY-001164,577.44
ORD-001165,CUST-00195,2025-10-06 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001165,997.47
ORD-001166,CUST-00092,2025-02-24 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001166,436.11
ORD-001167,CUST-00388,2025-09-14 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001167,36.08
ORD-001168,CUST-00401,2025-10-17 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-001168,34.99
ORD-001169,CUST-00133,2025-08-26 00:00:00,Completed,"Toronto, ON, Canada",PAY-001169,116.97
ORD-001170,CUST-00118,2025-02-27 00:00:00,Completed,"San Antonio, TX, USA",PAY-001170,254.68
ORD-001171,CUST-00054,2025-03-12 00:00:00,Completed,"London, ENG, UK",PAY-001171,479.94
ORD-001172,CUST-00247,2025-10-11 00:00:00,Processing,"Dallas, TX, USA",PAY-001172,243.47
ORD-001173,CUST-00070,2025-08-28 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-001173,149.95
ORD-001174,CUST-00271,2025-06-08 00:00:00,Completed,"Toronto, ON, Canada",PAY-001174,1064.9
ORD-001175,CUST-00258,2025-07-16 00:00:00,Completed,"San Antonio, TX, USA",PAY-001175,133.99
ORD-001176,CUST-00058,2025-04-12 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001176,353.95
ORD-001177,CUST-00125,2025-06-30 00:00:00,Shipped,"Chicago, IL, USA",PAY-001177,87.46
ORD-001178,CUST-00460,2025-10-01 00:00:00,Completed,"San Antonio, TX, USA",PAY-001178,569.97
ORD-001179,CUST-00493,2025-06-06 00:00:00,Cancelled,"Chicago, IL, USA",PAY-001179,129.98
ORD-001180,CUST-00198,2025-12-08 00:00:00,Cancelled,"Toronto, ON, Canada",PAY-001180,935.95
ORD-001181,CUST-00435,2025-05-28 00:00:00,Completed,"San Jose, CA, USA",PAY-001181,269.97
ORD-001182,CUST-00243,2025-10-16 00:00:00,Completed,"San Diego, CA, USA",PAY-001182,69.98
ORD-001183,CUST-00134,2025-06-14 00:00:00,Completed,"San Diego, CA, USA",PAY-001183,56.99
ORD-001184,CUST-00231,2025-11-09 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001184,541.47
ORD-001185,CUST-00076,2025-11-01 00:00:00,Completed,"San Antonio, TX, USA",PAY-001185,590.91
ORD-001186,CUST-00297,2025-04-09 00:00:00,Cancelled,"Los Angeles, CA, USA",PAY-001186,159.43
ORD-001187,CUST-00090,2025-06-17 00:00:00,Completed,"Chicago, IL, USA",PAY-001187,210.68
ORD-001188,CUST-00500,2025-03-29 00:00:00,Shipped,"San Diego, CA, USA",PAY-001188,563.92
ORD-001189,CUST-00418,2025-03-31 00:00:00,Completed,"Dallas, TX, USA",PAY-001189,137.97
ORD-001190,CUST-00261,2025-12-20 00:00:00,Processing,"Phoenix, AZ, USA",PAY-001190,933.92
ORD-001191,CUST-00460,2025-11-10 00:00:00,Completed,"San Antonio, TX, USA",PAY-001191,893.92
ORD-001192,CUST-00444,2025-11-28 00:00:00,Completed,"San Jose, CA, USA",PAY-001192,89.99
ORD-001193,CUST-00428,2025-08-25 00:00:00,Completed,"New York, NY, USA",PAY-001193,189.98
ORD-001194,CUST-00225,2025-03-10 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001194,62.99
ORD-001195,CUST-00138,2025-03-19 00:00:00,Completed,"San Jose, CA, USA",PAY-001195,360.98
ORD-001196,CUST-00361,2025-05-26 00:00:00,Completed,"Dallas, TX, USA",PAY-001196,79.77
ORD-001197,CUST-00396,2025-12-13 00:00:00,Completed,"San Diego, CA, USA",PAY-001197,86.97
ORD-001198,CUST-00221,2025-09-02 00:00:00,Processing,"New York, NY, USA",PAY-001198,107.06
ORD-001199,CUST-00311,2025-09-23 00:00:00,Cancelled,"Philadelphia, PA, USA",PAY-001199,26.09
ORD-001200,CUST-00242,2025-10-28 00:00:00,Shipped,"London, ENG, UK",PAY-001200,1450.52
ORD-001201,CUST-00355,2025-12-01 00:00:00,Completed,"San Diego, CA, USA",PAY-001201,422.97
ORD-001202,CUST-00195,2025-02-07 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001202,21.84
ORD-001203,CUST-00185,2025-07-21 00:00:00,Processing,"Philadelphia, PA, USA",PAY-001203,536.92
ORD-001204,CUST-00198,2025-12-05 00:00:00,Completed,"Toronto, ON, Canada",PAY-001204,149.97
ORD-001205,CUST-00482,2025-04-11 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001205,365.16
ORD-001206,CUST-00470,2025-04-08 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001206,284.94
ORD-001207,CUST-00481,2025-02-25 00:00:00,Completed,"Chicago, IL, USA",PAY-001207,652.42
ORD-001208,CUST-00030,2025-03-17 00:00:00,Completed,"Chicago, IL, USA",PAY-001208,107.97
ORD-001209,CUST-00034,2025-03-02 00:00:00,Cancelled,"San Jose, CA, USA",PAY-001209,273.47
ORD-001210,CUST-00454,2025-03-27 00:00:00,Cancelled,"Toronto, ON, Canada",PAY-001210,269.99
ORD-001211,CUST-00383,2025-02-22 00:00:00,Shipped,"New York, NY, USA",PAY-001211,153.95
ORD-001212,CUST-00304,2025-07-10 00:00:00,Shipped,"Dallas, TX, USA",PAY-001212,379.98
ORD-001213,CUST-00288,2025-07-17 00:00:00,Shipped,"Dallas, TX, USA",PAY-001213,546.43
ORD-001214,CUST-00143,2025-09-29 00:00:00,Cancelled,"Phoenix, AZ, USA",PAY-001214,149.97
ORD-001215,CUST-00243,2025-05-14 00:00:00,Cancelled,"San Diego, CA, USA",PAY-001215,306.94
ORD-001216,CUST-00181,2025-11-14 00:00:00,Shipped,"San Antonio, TX, USA",PAY-001216,1029.92
ORD-001217,CUST-00216,2025-10-29 00:00:00,Completed,"Chicago, IL, USA",PAY-001217,556.89
ORD-001218,CUST-00410,2025-05-27 00:00:00,Completed,"San Diego, CA, USA",PAY-001218,280.94
ORD-001219,CUST-00181,2025-03-12 00:00:00,Completed,"San Antonio, TX, USA",PAY-001219,392.64
ORD-001220,CUST-00456,2025-05-30 00:00:00,Completed,"Chicago, IL, USA",PAY-001220,89.98
ORD-001221,CUST-00169,2025-07-01 00:00:00,Shipped,"Houston, TX, USA",PAY-001221,522.43
ORD-001222,CUST-00350,2025-05-01 00:00:00,Completed,"Toronto, ON, Canada",PAY-001222,24.99
ORD-001223,CUST-00447,2025-03-02 00:00:00,Completed,"Toronto, ON, Canada",PAY-001223,166.96
ORD-001224,CUST-00226,2025-12-21 00:00:00,Processing,"San Jose, CA, USA",PAY-001224,256.15
ORD-001225,CUST-00305,2025-11-08 00:00:00,Completed,"London, ENG, UK",PAY-001225,720.43
ORD-001226,CUST-00354,2025-11-23 00:00:00,Completed,"San Jose, CA, USA",PAY-001226,29.98
ORD-001227,CUST-00024,2025-10-17 00:00:00,Processing,"San Antonio, TX, USA",PAY-001227,1016.93
ORD-001228,CUST-00178,2025-06-04 00:00:00,Completed,"San Diego, CA, USA",PAY-001228,539.93
ORD-001229,CUST-00038,2025-11-06 00:00:00,Completed,"San Antonio, TX, USA",PAY-001229,1662.65
ORD-001230,CUST-00011,2025-02-01 00:00:00,Completed,"Los Angeles, CA, USA",PAY-001230,468.23
ORD-001231,CUST-00095,2025-11-25 00:00:00,Completed,"San Diego, CA, USA",PAY-001231,93.01
ORD-001232,CUST-00008,2025-02-16 00:00:00,Processing,"San Diego, CA, USA",PAY-001232,379.98
ORD-001233,CUST-00003,2025-12-23 00:00:00,Cancelled,"Los Angeles, CA, USA",PAY-001233,482.45
ORD-001234,CUST-00145,2025-07-21 00:00:00,Completed,"Phoenix, AZ, USA",PAY-001234,164.91
ORD-001235,CUST-00119,2025-06-03 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001235,389.96
ORD-001236,CUST-00001,2025-09-15 00:00:00,Completed,"New York, NY, USA",PAY-001236,249.99
ORD-001237,CUST-00093,2025-05-07 00:00:00,Completed,"Dallas, TX, USA",PAY-001237,662.94
ORD-001238,CUST-00223,2025-03-26 00:00:00,Cancelled,"Houston, TX, USA",PAY-001238,159.98
ORD-001239,CUST-00171,2025-11-08 00:00:00,Processing,"Dallas, TX, USA",PAY-001239,51.27
ORD-001240,CUST-00354,2025-09-28 00:00:00,Completed,"San Jose, CA, USA",PAY-001240,359.97
ORD-001241,CUST-00246,2025-10-31 00:00:00,Cancelled,"San Antonio, TX, USA",PAY-001241,622.05
ORD-001242,CUST-00412,2025-10-18 00:00:00,Completed,"London, ENG, UK",PAY-001242,191.19
ORD-001243,CUST-00340,2025-04-20 00:00:00,Completed,"Chicago, IL, USA",PAY-001243,224.92
ORD-001244,CUST-00019,2025-12-21 00:00:00,Completed,"Dallas, TX, USA",PAY-001244,44.97
ORD-001245,CUST-00368,2025-09-12 00:00:00,Completed,"Dallas, TX, USA",PAY-001245,198.21
ORD-001246,CUST-00203,2025-05-11 00:00:00,Completed,"New York, NY, USA",PAY-001246,749.97
ORD-001247,CUST-00236,2025-08-01 00:00:00,Completed,"Philadelphia, PA, USA",PAY-001247,65.97
ORD-001248,CUST-00334,2025-04-23 00:00:00,Processing,"Philadelphia, PA, USA",PAY-001248,149.97
ORD-001249,CUST-00194,2025-12-08 00:00:00,Completed,"London, ENG, UK",PAY-001249,291.81
ORD-001250,CUST-00035,2025-12-14 00:00:00,Completed,"Toronto, ON, Canada",PAY-001250,232.08
